,Unnamed: 0,Site,Lat,Lon,Datetime,PFT,Climate,Tair,SW,RH,VPD,WS,Ca,SWC,LAI,flag_rain,flag_daytime,flag_GS,flag_peak,Gs
147,118489,US-SRM,31.8214,-110.8661,2004-09-17 11:00:00,WSA,Arid,30.27,900.0,21.695,3.375,2.064,370.931,0.0209,0.46858782,0,1,1,1,0.018620001618374
688,212942,US-Me2,44.4523,-121.5574,2002-05-24 16:00:00,ENF,Temperate,18.0,506.7,25.5,1.533,3.2,369.3,0.246,1.6508303,0,1,1,1,0.129374371632054
3432,824957,AU-Tum,-35.6566,148.1517,2013-01-29 10:00:00,EBF,Temperate,16.89,498.0,78.0,0.4235,2.56,331.8,0.17,5.6118212,0,1,1,1,0.736971605659926
1107,906841,AU-Dry,-15.2588,132.3706,2009-06-23 16:00:00,SAV,Tropical,31.0,379.0,35.0,2.9209,1.57,377.3,0.04,1.2075752,0,1,1,0,0.0914997924876884
848,629393,DE-Gri,50.95,13.5126,2011-05-17 09:30:00,GRA,Continental,15.4,483.27,62.28,0.6602,3.14,383.84,0.3105,6.3544679,0,1,1,1,0.59609246557927
966,226577,US-Me2,44.4523,-121.5574,2011-08-02 15:30:00,ENF,Temperate,22.748,603.417,28.774,1.96,5.522,386.945,0.091,2.1596205,0,1,1,1,0.197715340373683
4727,513098,GH-Ank,5.2685,-2.6942,2011-05-30 08:30:00,EBF,Tropical,27.43,548.4,84.1,0.5815,2.908,356.656,0.176,2.9580059,0,1,1,0,0.417809502712364
1492,622357,DE-Hai,51.0792,10.4522,2009-09-01 08:30:00,DBF,Continental,19.79,438.04,49.53,1.1652,4.04,379.5,0.223,5.0376348,0,1,1,0,0.393243994791045
3953,895054,AU-Fog,-12.5452,131.3072,2007-04-16 16:00:00,WET,Tropical,30.32,341.0,65.0,1.5129,3.37,339.0,0.992,2.2668645,0,1,1,0,0.460282565923284
2203,302122,US-ARM,36.6058,-97.4888,2004-05-24 14:00:00,CRO,Temperate,35.39,870.0,36.5,3.666,9.416,356.772,0.24715,1.0352293,0,1,1,0,0.0467959227313068
2713,493828,IT-Cpz,41.7052,12.3761,2007-11-28 12:00:00,EBF,Temperate,15.6,167.6,54.8,0.8013,0.713,398.444,0.1771,2.0551815,0,1,1,0,0.191544731914279
661,548543,ES-LJu,36.9266,-2.7521,2012-02-09 15:00:00,OSH,Arid,0.467,497.335,36.2815,0.4028,1.559,378.649,0.2225,0.30000001,0,1,1,0,0.0239146470814979
1002,387573,IT-SRo,43.7279,10.2844,2003-08-08 10:00:00,ENF,Temperate,34.37,689.524,38.71,3.3288,1.819,342.89,0.13683,3.6779926,0,1,1,0,0.115251773202433
62,537102,ES-LJu,36.9266,-2.7521,2007-06-20 16:30:00,OSH,Arid,21.653,696.8,17.5195,2.1357,2.493,357.449,0.15583,0.59999996,0,1,1,1,0.0429071038364504
284,984436,AT-Neu,47.1167,11.3175,2010-04-17 09:00:00,GRA,Continental,9.2,584.12,71.29,0.3342,2.36,437.127,0.29,1.3566086,0,1,1,0,0.606125185098584
2224,853564,AU-How,-12.4943,131.1523,2007-06-19 13:00:00,WSA,Tropical,23.69,223.0,63.0,1.084,2.22,338.4,0.086,1.3866521,0,1,1,0,0.303430707732318
4706,792140,AU-Wom,-37.4222,144.0944,2012-03-30 12:00:00,EBF,Temperate,20.06,819.0,57.0,1.0095,3.11,371.4,0.174,5.5189891,0,1,1,1,0.411325732526349
1879,238965,US-KS2,28.6086,-80.6715,2004-08-20 15:00:00,CSH,Temperate,31.18,654.1,62.98,1.681,3.085,355.267,0.077,1.8817525,0,1,1,1,0.367463222245694
3572,901355,AU-Emr,-23.8587,148.4746,2012-04-07 11:30:00,GRA,Arid,26.94,518.0,52.0,1.7058,1.44,368.7,0.096,1.1184778,0,1,1,0,0.0250712033647684
4857,369711,NL-Loo,52.1666,5.7436,2012-10-23 11:30:00,ENF,Temperate,14.7,392.1,83.2,0.2811,1.952,424.04,0.07,1.8078268,0,1,1,0,0.494584052249193
1203,403897,IT-Ro2,42.3903,11.9209,2004-10-01 15:30:00,DBF,Temperate,22.14,163.4,70.3,0.7922,2.538,365.859,0.251,1.3661505,0,1,1,0,0.0471503833379687
1990,277533,US-Cop,38.09,-109.39,2002-10-15 09:00:00,GRA,Arid,14.92,545.0,21.22,1.336,1.47,371.19,0.11269,0.25798637,0,1,1,1,0.0202923623450028
24,489475,IT-Cpz,41.7052,12.3761,2006-05-06 13:30:00,EBF,Temperate,20.25,517.0,62.51,0.8905,2.887,383.587,0.1401,2.7875068,0,1,1,0,0.123985836193107
4852,21087,US-Wkg,31.7365,-109.9419,2013-03-18 15:00:00,GRA,Arid,21.25,690.8,12.641,2.206,5.529,393.952,0.13,0.2,0,1,1,0,0.0349108731797683
4102,284758,US-Blo,38.8953,-120.6328,2002-06-09 15:30:00,ENF,Temperate,17.855,684.58,17.468,1.586,2.001,365.759,0.21367,1.8148644,0,1,1,1,0.150166479617808
4167,73881,US-Ton,38.4309,-120.966,2003-03-01 13:00:00,WSA,Temperate,13.83,686.083,55.05,0.711,4.183,369.41,0.334,1.442571,0,1,1,1,0.258067937839737
762,433487,IT-Noe,40.6062,8.1517,2007-05-09 15:00:00,CSH,Temperate,20.49,736.23,74.0,0.6268,1.778,372.135,0.21529,1.8422518,0,1,1,1,0.162526831388994
875,201619,US-MMS,39.3232,-86.4131,2004-08-10 11:00:00,DBF,Continental,23.97,862.4,58.319,1.247,3.425,436.72,0.3,4.1326609,0,1,1,0,0.823282090451599
4742,358487,NL-Loo,52.1666,5.7436,2007-05-22 17:00:00,ENF,Temperate,15.28,149.5,88.7,0.1963,3.176,377.67,0.074,1.7497653,0,1,1,0,0.411785557143657
938,59531,US-Var,38.4133,-120.9508,2011-04-07 12:00:00,GRA,Temperate,11.386,651.21,41.706,0.786,2.65,380.917,0.24061,2.295624,0,1,1,1,0.538987160936067
2687,712780,CA-TP3,42.7068,-80.3483,2014-04-27 12:30:00,ENF,Continental,8.06,941.2,59.98,0.432,2.077,412.799,0.114,1.2542963,0,1,1,0,0.396917203886724
3600,807619,AU-Wac,-37.4259,145.1878,2008-09-30 10:00:00,EBF,Temperate,5.59,487.0,70.0,0.2728,2.05,383.2,0.316,3.7862182,0,1,1,0,0.991693726233315
2394,566062,DE-Tha,50.9626,13.5651,2002-03-11 15:30:00,ENF,Continental,14.3,306.803,32.0886,1.1073,4.757,377.739,0.24667,1.2897993,0,1,1,0,0.151862592654193
4567,439083,IT-Noe,40.6062,8.1517,2012-08-17 10:30:00,CSH,Temperate,28.65,769.21,74.8,0.9895,2.328,414.637,0.21235,1.6804532,0,1,1,0,0.0232120657620805
4980,132466,US-SRM,31.8214,-110.8661,2012-02-04 10:00:00,WSA,Arid,11.46,575.9,25.427,1.009,1.273,394.312,0.0446,0.23622581,0,1,1,0,0.0301907439251738
4124,429467,IT-Noe,40.6062,8.1517,2005-07-03 18:00:00,CSH,Temperate,26.19,229.08,64.8,1.1969,2.545,375.391,0.17291,1.8525445,0,1,1,0,0.0640963742954276
4564,44757,US-Var,38.4133,-120.9508,2001-03-29 13:30:00,GRA,Temperate,23.99,785.0,43.13,1.696,2.92,360.678,0.17586,3.1201382,0,1,1,1,0.492681992165356
385,588468,DE-Tha,50.9626,13.5651,2014-06-24 07:30:00,ENF,Continental,13.15,514.08,63.49,0.5524,2.32,407.93,0.178,2.9522951,0,1,1,1,0.164996733187829
3877,488174,IT-Cpz,41.7052,12.3761,2005-05-20 07:00:00,EBF,Temperate,16.63,352.6,63.0,0.7005,2.039,394.652,0.1496,3.0427527,0,1,1,0,0.868644714532944
4370,845855,AU-Rig,-36.6499,145.5759,2014-04-27 13:00:00,GRA,Temperate,17.82,669.0,47.0,1.0819,3.16,369.7,0.154,2.4379709,0,1,1,0,0.427453878726399
4569,459110,IT-MBo,46.0147,11.0458,2012-06-14 08:00:00,GRA,Continental,10.189,599.31,76.104,0.2973,1.233,393.989,0.48948,3.090821,0,1,1,1,0.524043523276434
536,403071,IT-Ro2,42.3903,11.9209,2004-08-05 07:30:00,DBF,Temperate,24.31,343.7,70.5,0.897,1.162,377.162,0.264,1.9272078,0,1,1,0,0.340633929113567
2291,974323,AU-Ade,-13.0769,131.1178,2008-07-23 09:30:00,WSA,Tropical,21.71,525.0,30.0,1.8188,4.58,348.6,0.13,0.69339663,0,1,1,0,0.0884308714094742
4665,622212,DE-Hai,51.0792,10.4522,2009-08-12 14:30:00,DBF,Continental,18.76,348.69,77.07,0.4965,4.58,376.0,0.267,4.7561917,0,1,1,1,1.03849450083224
3874,355402,NL-Loo,52.1666,5.7436,2005-10-13 08:30:00,ENF,Temperate,12.8,199.1,78.0,0.3253,2.003,407.19,0.049,2.2380486,0,1,1,0,0.761434500660842
936,909632,AU-Dry,-15.2588,132.3706,2009-12-30 10:30:00,SAV,Tropical,31.94,892.0,65.0,1.659,1.22,372.0,0.16,1.0333377,0,1,1,0,0.360858355321682
3737,243284,US-KS2,28.6086,-80.6715,2006-03-03 08:00:00,CSH,Temperate,19.27,267.3,87.8,0.274,2.135,396.823,0.049,1.5775176,0,1,1,0,0.141776861859099
4728,124648,US-SRM,31.8214,-110.8661,2008-09-20 16:30:00,WSA,Arid,30.76,288.5,24.074,3.366,3.222,375.631,0.0384,0.77592915,0,1,1,1,0.045395255313119
2360,810719,AU-Tum,-35.6566,148.1517,2003-12-10 12:00:00,EBF,Temperate,22.33,1087.0,32.0,1.8349,4.46,350.5,0.2,4.0980301,0,1,1,0,0.19427503439976
3507,653414,CN-Cng,44.5934,123.5092,2010-03-07 14:00:00,GRA,Continental,-7.687,557.622,30.36,0.239,3.007,311.114,0.121,0.16084446,0,1,1,0,1.14321754718964
201,276364,US-CRT,41.6285,-83.3471,2012-12-23 10:30:00,CRO,Continental,-0.942,315.385,73.175,0.154,2.381,388.091,0.4554,0.3218793,0,1,1,0,1.74480950550558
3208,197248,US-Ne1,41.1651,-96.4766,2002-08-07 11:00:00,CRO,Continental,28.34,813.5,75.4,0.95,2.85,328.2,0.29,2.3425822,0,1,1,1,1.24009635527269
1332,772282,BE-Vie,50.3049,5.9981,2007-08-04 15:30:00,MF,Temperate,23.5,618.0,48.033,1.5051,0.689,366.122,0.358,3.939949,0,1,1,0,0.150874650408934
3016,185717,US-NR1,40.0329,-105.5464,2010-08-30 07:00:00,ENF,Continental,11.83,328.84,42.64,0.796,2.69,388.3,0.054,2.4396567,0,1,1,1,0.0923613113386457
3502,572953,DE-Tha,50.9626,13.5651,2006-04-26 09:00:00,ENF,Continental,19.087,596.45,50.92,1.0846,1.334,385.906,0.20567,1.4513986,0,1,1,0,0.199461404337843
2708,476348,IT-Lav,45.9562,11.2813,2012-09-18 16:00:00,ENF,Temperate,15.53,322.614,76.795,0.4096,0.943,391.804,0.354,0.9477672,0,1,1,0,0.151419241488713
4021,837661,AU-Stp,-17.1507,133.3502,2013-12-10 15:00:00,GRA,Arid,37.84,689.0,29.0,4.6642,1.78,379.0,0.129,0.41783023,0,1,1,1,0.0355770074880372
1854,956404,AU-Cpr,-34.0021,140.5891,2012-04-09 09:00:00,SAV,Arid,16.16,306.0,76.0,0.441,2.13,374.92,0.0279999999999999,0.64864731,0,1,1,1,0.16810765317546
4469,444360,IT-Noe,40.6062,8.1517,2014-07-25 16:30:00,CSH,Temperate,30.23,189.86,45.2,2.3567,1.494,359.447,0.2087,1.7603065,0,1,1,0,0.0216211211614428
2872,597152,DE-Obe,50.7867,13.7213,2014-08-21 12:00:00,ENF,Continental,13.46,449.65,46.3,0.8291,3.11,380.92,0.1892,1.595942,0,1,1,1,0.422470096582692
3030,20078,US-Wkg,31.7365,-109.9419,2012-09-14 08:30:00,GRA,Arid,16.75,436.0,52.614,0.904,9.528,385.541,0.16,0.6216889,0,1,1,1,0.164388936434228
1205,524717,FR-Gri,48.8442,1.9519,2011-07-31 10:00:00,CRO,Temperate,18.35,708.0,58.92,0.867,1.564,337.699,0.28552,1.2595334,0,1,1,1,0.367447010742666
1645,798722,AU-Whr,-36.6732,145.0294,2012-06-20 11:00:00,EBF,Temperate,6.83,357.0,77.0,0.2278,4.4,390.9,0.136,1.0553987,0,1,1,0,0.460394327046207
3417,932301,AU-DaS,-14.1593,131.3881,2010-08-10 10:30:00,SAV,Tropical,24.97,664.0,17.0,2.6253,4.06,373.9,0.042,0.89123994,0,1,1,0,0.0652777740620132
3476,793711,AU-Wom,-37.4222,144.0944,2013-03-16 14:00:00,EBF,Temperate,14.64,190.0,76.0,0.4,4.33,376.8,0.093,3.9021091,0,1,1,0,0.251527827605993
2861,978587,AT-Neu,47.1167,11.3175,2005-04-15 14:30:00,GRA,Continental,16.49,619.99,30.57,1.3029,3.05,344.41,0.45,1.2767639,0,1,1,0,0.20917768886485
1792,413834,IT-Ren,46.5869,11.4337,2006-06-14 06:00:00,ENF,Continental,12.923,256.1,92.4267,0.1129,0.809,362.198,0.34616,2.1224024,0,1,1,1,2.49371410918173
3797,227064,US-Me2,44.4523,-121.5574,2012-04-25 11:30:00,ENF,Temperate,13.452,321.29,49.863,0.77,4.536,394.573,0.276,1.9274677,0,1,1,0,0.299667561272891
3368,272272,US-GLE,41.3665,-106.2399,2013-06-08 17:00:00,ENF,Continental,10.944,327.684,39.521,0.794,3.586,399.955,0.4073,0.39146122,0,1,1,1,0.0641908609906241
3367,521683,FR-LBr,44.7171,-0.7693,2008-09-22 13:30:00,ENF,Temperate,16.55,382.89,63.7,0.6838,3.924,365.241,0.24281,2.1605284,0,1,1,0,0.316841957155236
3533,613427,DE-Kli,50.8931,13.5224,2014-10-06 14:30:00,CRO,Continental,13.21,388.28,72.03,0.4248,5.0,401.19,0.3899,1.3053482,0,1,1,0,0.612154705376387
3449,768697,BE-Vie,50.3049,5.9981,2004-03-05 09:30:00,MF,Temperate,1.99,202.0,44.0,0.395,2.776,395.743,0.246,0.58935398,0,1,1,0,0.0994525166199633
603,876865,AU-GWW,-30.1913,120.6541,2013-02-04 10:30:00,SAV,Arid,33.33,1004.0,17.0,4.254,4.41,379.9,0.296,0.39135706,0,1,1,1,0.0227923655004566
3056,873413,AU-How,-12.4943,131.1523,2014-05-31 16:00:00,WSA,Tropical,30.01,392.0,42.0,2.463,1.88,349.5,0.086,1.6570137,0,1,1,0,0.189786207348881
4531,485770,IT-Cpz,41.7052,12.3761,2003-02-23 13:30:00,EBF,Temperate,13.1,535.3,38.34,0.9299,3.176,364.183,0.2317,2.6341798,0,1,1,0,0.219902218058345
126,216770,US-Me2,44.4523,-121.5574,2004-08-09 15:00:00,ENF,Temperate,27.7,643.0,21.2,2.913,2.45,369.2,0.103,2.1056118,0,1,1,0,0.0535010845717073
3876,972389,AU-ASM,-22.283,133.249,2014-07-17 13:00:00,SAV,Arid,18.4,797.0,27.0,1.5455,3.48,383.6,0.091,0.30000001,0,1,1,0,0.0937750233662422
2935,13228,US-Wkg,31.7365,-109.9419,2009-07-19 15:00:00,GRA,Arid,33.72,721.9,14.841,4.462,2.87,381.291,0.14001,0.2,0,1,1,1,0.052774174156623
3531,219644,US-Me2,44.4523,-121.5574,2006-10-24 09:00:00,ENF,Temperate,5.2,415.3,74.3,0.227,9.91,376.9,0.11701,2.323796,0,1,1,0,0.714161025921331
2730,867515,AU-How,-12.4943,131.1523,2012-08-18 13:00:00,WSA,Tropical,30.19,924.0,28.0,3.0893,2.9,381.9,0.063,0.99470234,0,1,1,0,0.0829133039586249
827,313579,US-ARc,35.5465,-98.04,2005-05-23 08:30:00,GRA,Temperate,25.36,421.8,66.02,1.105,7.626,374.077,0.1707,1.5040367,0,1,1,1,0.279087067633826
1639,567667,DE-Tha,50.9626,13.5651,2003-04-05 11:00:00,ENF,Continental,4.3,403.89,70.36,0.2463,5.37,379.2,0.2373,1.4065329,0,1,1,0,0.308841910938227
984,255457,US-IB2,41.8406,-88.241,2011-05-10 17:00:00,GRA,Continental,30.3,200.5,46.7,2.311,3.7,370.408,0.343,1.3091291,0,1,1,0,0.0589742438672367
3281,29180,US-Whs,31.7438,-110.0522,2010-09-01 16:00:00,OSH,Arid,32.1,514.1,19.607,3.846,3.213,376.109,0.06,0.5,0,1,1,1,0.0591146990256249
4971,512466,IT-BCi,40.5237,14.9574,2010-08-16 09:00:00,CRO,Temperate,27.952,596.7,61.25,1.102,1.139,329.338,0.33635,1.1135124,0,1,1,1,0.62864387294637
2188,797158,AU-Whr,-36.6732,145.0294,2011-12-14 07:30:00,EBF,Temperate,13.78,553.0,52.0,0.7567,4.8,361.5,0.148,1.0975384,0,1,1,1,0.222817622018048
4612,750400,CA-Qfo,49.6925,-74.3421,2009-05-06 15:00:00,ENF,Continental,16.95,413.042,32.94,1.301,3.63,388.526,0.218,0.82830828,0,1,1,0,0.120047193550141
2443,169597,US-Oho,41.5545,-83.8438,2005-09-06 07:30:00,DBF,Continental,16.875,229.344,83.677,0.314,1.259,389.744,0.16907,4.8215756,0,1,1,0,0.628166420791913
362,767472,BE-Vie,50.3049,5.9981,2003-04-20 10:00:00,MF,Temperate,8.56,367.0,57.0,0.4793,1.932,385.393,0.279,1.5568049,0,1,1,0,0.24742457129995
2349,514316,FR-LBr,44.7171,-0.7693,2005-04-26 11:30:00,ENF,Temperate,18.25,840.55,49.8,1.0528,4.0,375.6,0.48648,1.0205765,0,1,1,1,0.415007031382739
345,595019,DE-Obe,50.7867,13.7213,2012-09-14 15:00:00,ENF,Continental,13.77,392.12,49.06,0.8025,3.71,378.65,0.1401,2.9554889,0,1,1,0,0.401647000560998
814,312268,US-ARM,36.6058,-97.4888,2011-08-25 14:30:00,CRO,Temperate,33.35,759.0,30.11,3.602,4.774,357.758,0.0563699999999999,0.72448021,0,1,1,0,0.0972345483808787
3205,987566,AT-Neu,47.1167,11.3175,2012-06-24 07:00:00,GRA,Continental,15.073,390.781,82.187,0.3053,1.282,396.059,0.25374,2.008585,0,1,1,0,0.462800481588564
4160,260128,US-Goo,34.2547,-89.8735,2004-04-01 15:30:00,GRA,Temperate,15.2,357.0,44.3,0.966,3.02,-9999.0,0.28001,1.4307539,0,1,1,0,0.113048783203982
4795,330823,US-AR1,36.4267,-99.42,2010-09-28 13:00:00,GRA,Temperate,25.52,821.67,49.61,1.653,3.384,352.612,0.1978,0.75597441,0,1,1,0,0.158273416470094
3325,852436,AU-How,-12.4943,131.1523,2006-08-02 14:30:00,WSA,Tropical,32.54,600.0,32.0,3.3341,1.83,357.0,0.075,1.0843011,0,1,1,0,0.10302159039874
4106,983063,AT-Neu,47.1167,11.3175,2008-10-08 12:00:00,GRA,Continental,16.236,320.187,59.037,0.7563,1.029,384.34,0.29962,1.8361487,0,1,1,0,0.0679200583842886
2116,916776,AU-Dry,-15.2588,132.3706,2012-10-17 10:30:00,SAV,Tropical,31.97,888.0,37.0,2.9912,2.49,381.6,0.04,1.1108978,0,1,1,0,0.0370718910365885
1834,731436,CA-SF3,54.0916,-106.0053,2004-08-03 08:30:00,OSH,Continental,16.2,447.4,62.8,0.688,2.43,366.385,0.21,1.6868458,0,1,1,1,0.190063883885456
793,672134,CH-Dav,46.8153,9.8559,2011-04-11 11:00:00,ENF,Arctic,11.833,805.343,27.0667,1.0121,2.575,394.138,0.32862,1.0181289,0,1,1,0,0.331976123824701
4946,830721,AU-Stp,-17.1507,133.3502,2010-04-04 16:00:00,GRA,Arid,32.55,311.0,47.0,2.6001,2.35,383.1,0.171,1.0348493,0,1,1,1,0.0998040925317713
2674,33315,US-Whs,31.7438,-110.0522,2014-03-27 12:00:00,OSH,Arid,17.78,990.0,22.319,1.581,5.949,393.471,0.01,0.2,0,1,1,0,0.019624105784384
94,122594,US-SRM,31.8214,-110.8661,2007-05-19 17:00:00,WSA,Arid,30.9,408.1,5.305,4.231,3.827,376.284,0.0129,0.30000004,0,1,1,0,0.0086835173603677
3756,778753,BE-Vie,50.3049,5.9981,2013-04-22 16:30:00,MF,Temperate,13.06,214.0,40.22,0.8992,3.212,408.196,0.36,1.7601113,0,1,1,0,0.0904010398632801
2891,538002,ES-LJu,36.9266,-2.7521,2008-03-11 14:30:00,OSH,Arid,16.251,776.308,39.8515,1.1117,1.539,377.6,0.29111,0.32921284,0,1,1,0,0.042835910217622
2371,601690,DE-Lnf,51.3282,10.3678,2010-04-29 16:30:00,DBF,Continental,21.73,212.35,29.81,1.826,3.02,383.73,0.3825,1.3270512,0,1,1,0,0.0584534116099617
4149,654940,CN-Cng,44.5934,123.5092,2010-09-18 15:30:00,GRA,Continental,22.19,338.038,18.99,2.1663,3.2,346.196,0.251,0.34910634,0,1,1,0,0.0415302317471462
4432,669971,CH-Dav,46.8153,9.8559,2009-09-27 11:00:00,ENF,Arctic,12.933,613.343,59.0,0.6116,2.797,357.381,0.23427,1.9197551,0,1,1,0,0.5618804024409
3228,620382,DE-Hai,51.0792,10.4522,2008-05-05 16:00:00,DBF,Continental,14.83,258.13,65.11,0.5887,2.0,383.75,0.4441,4.9296093,0,1,1,0,0.109037048306598
2853,455454,IT-MBo,46.0147,11.0458,2010-06-04 17:00:00,GRA,Continental,17.032,394.0,58.139,0.813,2.435,383.734,0.29064,3.4688327,0,1,1,1,0.352832309736234
2912,627554,DE-Gri,50.95,13.5126,2010-05-17 07:30:00,GRA,Continental,9.193,229.667,62.6967,0.434,3.02,392.301,0.4208,4.8730216,0,1,1,1,0.381810794176984
1865,339293,SD-Dem,13.2829,30.4783,2009-08-21 15:30:00,SAV,Arid,33.28,712.0,42.2,2.9541,3.47,336.28,0.104,0.63711232,0,1,1,1,0.121061336003161
1857,708432,CA-TP3,42.7068,-80.3483,2010-11-20 10:30:00,ENF,Continental,6.301,417.04,66.76,0.318,3.317,403.012,0.09,0.88601446,0,1,1,0,0.280405493438577
2645,507170,IT-CA2,42.3772,12.026,2012-07-13 09:00:00,CRO,Temperate,27.07,668.5,62.43,1.3454,3.481,375.078,0.173,0.77792633,0,1,1,1,0.090167328712469
2243,227207,US-Me2,44.4523,-121.5574,2012-05-20 16:00:00,ENF,Temperate,18.913,308.79,42.266,1.253,3.497,386.239,0.22401,1.8557731,0,1,1,0,0.17796712982842
2336,731989,CA-SF3,54.0916,-106.0053,2005-04-25 09:30:00,OSH,Continental,5.0,586.3,54.4,0.4,1.9,370.298,0.32,0.47078717,0,1,1,0,0.0476984366701885
950,510542,IT-CA1,42.3804,12.0266,2012-08-05 10:00:00,DBF,Temperate,32.3,742.0,35.85,3.1031,3.364,371.291,0.2415,0.69926018,0,1,1,0,0.0345283455421318
3068,603784,DE-Lnf,51.3282,10.3678,2012-08-10 09:00:00,DBF,Continental,13.45,629.39,71.05,0.4467,3.52,393.02,0.3003,5.0747118,0,1,1,1,1.00271930048044
1120,558255,ES-Amo,36.8336,-2.2523,2011-12-07 14:00:00,OSH,Arid,18.289,462.28,56.7623,0.909,3.157,375.57,0.22204,0.5,0,1,1,1,0.059611599673053
